Year,Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final,2,University of Texas Austin,7:44.142,,"Chapman, K.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final,3,The University of Oklahoma,7:59.129,,"Hoelzl, C.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final,4,Washington State University Womens Rowing,8:00.956,,"Gribbon, E.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final,5,UCLA Women's Rowing,8:04.774,,"Hart, M.",,,,,,,,,
2018,5,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,Final,6,University of Southern California - Women,8:08.725,,"Schroeder, L.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final B,1,University of California Berkeley Ltwt Rowing,7:42.423,,"Lai, S.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final B,2,Cal State Long Beach Crew,8:30.710,,"Carpentier, S.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final,1,"University of California, San Diego",7:24.447,,"Campbell, B.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final,2,Grand Valley State University Rowing Club,7:27.100,,"Platz, F.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final,3,Purdue Crew,7:29.041,,"Watts, A.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final,4,Seattle Pacific University Crew,7:30.732,,"Remley, C.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final,5,"University of California, Davis Mens Crew",7:46.587,,"Manginelli, J.",,,,,,,,,
2018,3,,Womens Collegiate Varsity DII/III/Club,Final,6,University of Calgary Rowing Club,8:02.474,,"Solecki, L.",,,,,,,,,
2018,15,,Mens Collegiate 3V,Final,1,"University of California, Berkeley A",6:25.377,,"Brinker, M.",,,,,,,,,
2018,15,,Mens Collegiate 3V,Final,2,Stanford University Men's Crew A,6:37.745,,"Sandhu, J.",,,,,,,,,
2018,15,,Mens Collegiate 3V,Final,3,University of California - Santa Barbara A,6:49.046,,"Nguyen, F.",,,,,,,,,
2018,15,,Mens Collegiate 3V,Final,4,"University of California, San Diego A",6:49.314,,"Brennan, B.",,,,,,,,,
2018,15,,Mens Collegiate 3V,Final,5,University of San Diego A,7:06.543,,"Kirschman, C.",,,,,,,,,
2018,15,,Mens Collegiate 3V,Final,6,"University of California, Davis Mens Crew A",7:24.926,,"Robertson, G.",,,,,,,,,
2018,9,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,Final,1,University of Texas Austin,7:20.007,,"Jonkers, M.",,,,,,,,,
2018,9,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,Final,2,Loyola Marymount University,7:33.244,,"Compeau, L.",,,,,,,,,
2018,9,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,Final,3,"California State University, Sacramento (women)",7:41.880,,"Asam, K.",,,,,,,,,
2018,9,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,Final,4,UCLA Women's Rowing,7:41.894,,"Doyle, S.",,,,,,,,,
2018,9,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,Final,5,University of British Columbia,7:47.197,,"Wesolowski, M.",,,,,,,,,
2018,9,,Womens Collegiate Novice Laurel Korholz Perpetual Trophy,Final,6,University of California - Santa Barbara,9:20.001,,"Cohen, S.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final B,1,University of California - Santa Barbara,7:26.961,,"Costello, S.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final B,2,University of Southern California,7:36.143,,"Clough, J.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final B,3,Cal State Long Beach Crew,7:38.634,,"Parmentier, A.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final,1,"University of California, Berkeley A",6:30.771,,"MAX, S.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final,2,Orange Coast College A,6:47.816,,"Battisti, J.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final,3,"University of California, Los Angeles A",7:06.823,,"Zilli, H.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final,4,San Diego State - Men A,7:13.597,,"Gonzalves, L.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final,5,Loyola Marymount University A,7:16.623,,"Kershaw, E.",,,,,,,,,
2018,16,,Mens Collegiate Novice Derek Guelker Memorial Cup,Final,6,"University of California, Davis Mens Crew A",7:20.862,,"Garcia, T.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final B,1,University of British Columbia,6:34.197,,"Allan, G.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final B,2,"University of California, San Diego",6:37.372,,"Padden, K.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final B,3,University of San Diego,6:40.365,,"Koepele, G.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final B,4,University of California - Santa Barbara,6:49.128,,"Rojas, M.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final B,5,Orange Coast College,6:51.198,,"Garrow, A.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final B,6,Purdue Crew,6:58.924,,"Rice, D.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final,1,"University of California, Berkeley",6:02.139,,"Finlayson, G.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final,2,Northeastern University,6:05.373,,"Bridwell, A.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final,3,"Yale University Crew -Women, Lightweight Men, Heav",6:10.910,,"Kiernan, K.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final,4,Stanford University Men's Crew,6:26.283,,"Nuelle, W.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final,5,University of Pennsylvania Crew,6:31.789,,"Schmidt, W.",,,,,,,,,
2018,14,,Mens Collegiate 2V Sharp Memorial Cup,Final,6,U.S. Naval Academy Men's Crew,6:36.880,,"Butler, G.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final B,1,University of Victoria Rowing Club,7:16.227,,"Balooch, L.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final B,2,Gonzaga University Crew,7:18.831,,"English, L.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final B,3,University of Tennessee Women,7:18.899,,"Girard, K.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final B,4,Kansas State University Womens Rowing,7:24.851,,"Edwards, K.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final B,5,"California State University, Sacramento (women)",7:24.939,,"Elsner, M.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final B,6,San Diego State University - Women,7:31.422,,"Graham, M.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final,1,"University of California, Berkeley",6:46.996,,"Duffy, R.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final,2,University of Texas Austin,6:55.543,,"pendrill, S.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final,3,University of Southern California - Women,7:01.999,,"Downes, B.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final,4,Washington State University Womens Rowing,7:08.317,,"Ondrackova, K.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final,5,The University of Oklahoma,7:08.831,,"Bishop, L.",,,,,,,,,
2018,8,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,Final,6,UCLA Women's Rowing,7:16.507,,"Solberg, J.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final B,1,University of Portland,7:18.132,,"Nicacio, V.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final B,2,Saint Marys College of California,7:25.403,,"Heffernan, K.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final B,3,University of British Columbia,7:29.513,,"Bailey, H.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final,1,San Diego State University - Women,7:08.531,,"Gasser, H.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final,2,"California State University, Sacramento (women)",7:14.359,,"Boix Noguer, E.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final,3,Southern Methodist University,7:16.309,,"Rigg, B.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final,4,Loyola Marymount University,7:18.781,,"Gaytan, M.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final,5,Kansas State University Womens Rowing,7:22.542,,"Butrum, M.",,,,,,,,,
2018,2,,Womens Collegiate Varsity Cal Cup,Final,6,University of Victoria Rowing Club,7:27.328,,"Morstad, K.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final B,1,Purdue Crew,6:32.323,,"McAndrews, R.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final B,2,University of North Carolina at Chapel Hill-Men's,6:34.564,,"Simons, P.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final B,3,"University of California, San Diego",6:38.962,,"Wong, W.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final B,4,"University of California, Los Angeles",6:40.819,,"Pardini, D.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final B,5,"University of California, Davis Mens Crew",6:41.123,,"Schwartz, A.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final B,6,San Diego State - Men,6:49.466,,"Trost, R.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final,1,Temple University Rowing,6:17.856,,"McKinney, C.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final,2,University of British Columbia,6:21.096,,"Beach, R.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final,3,Orange Coast College,6:26.730,,"O'Neil, C.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final,4,Gonzaga University Crew,6:32.358,,"Lomond, T.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final,5,University of San Diego,6:32.667,,"Jones, S.",,,,,,,,,
2018,12,,Mens Varsity American Specialty Health Cup,Final,6,University of California - Santa Barbara,6:40.396,,"Stewart, R.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final B,1,Stanford University Lightweight Women,7:05.631,,"Hickey, K.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final B,2,Gonzaga University Crew,7:08.246,,"English, L.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final B,3,University of Tennessee Women,7:09.299,,"Georgoudi, M.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final B,4,The University of Oklahoma,7:10.778,,"Pergouli, M.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final B,5,University of California - Santa Barbara,7:17.927,,"HENSON, R.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final B,6,University of San Diego,7:28.400,,"Williams, C.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final,1,"University of California, Berkeley",6:36.965,,"payne, S.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final,2,University of Texas Austin,6:41.703,,"Josic, L.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final,3,University of Southern California - Women,6:49.205,,"Angelopoulou, A.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final,4,University of Victoria Rowing Club,6:50.578,,"Filmer, C.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final,5,Washington State University Womens Rowing,6:51.480,,"Gutfleisch, L.",,,,,,,,,
2018,1,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,Final,6,UCLA Women's Rowing,7:03.272,,"English, J.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,Final,1,"University of California, Berkeley",5:50.492,,"A - Sutton, J.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,Final,2,"Yale University Crew -Women, Lightweight Men, Heav",5:52.724,,"A - Carnegie, S.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,Final,3,Northeastern University,5:54.867,,"A - Lerwick, W.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,Final,4,Stanford University Men's Crew,6:12.872,,"A - Reitz, A.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,Final,5,University of Pennsylvania Crew,6:19.229,,"A - Purtill, W.",,,,,,,,,
2018,11,,Mens Collegiate Varsity Copley Cup Invitational,Final,6,U.S. Naval Academy Men's Crew,6:25.228,,"A - Merkel, J.",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final B,1,Texas Rowing Center,7:40.542,,"Morse, S. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final B,2,Alexandria Community Rowing,7:43.808,,"Dutzer, J. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final B,3,College Club Seattle,7:49.438,,"Biery, N. (E)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final B,4,Willamette Rowing Club,8:02.828,,"Withycombe, J. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final B,5,Sammamish Rowing Association,8:07.084,,"Suzzarini, C. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final B,6,Lake Casitas Rowing Association,8:30.606,,"Power, P. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final B,7,Lake Las Vegas Rowing Club,8:38.800,,"Stanley, T. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,1,Old Glory Boat Club,7:02.146,,Davies (A),,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,2,Pocock Rowing Center,7:16.226,,"Brunner, H. (A)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,3,Portland Boat Club,7:18.971,,"Linse, J. (F)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,4,Conibear Rowing Club,7:28.090,,"Goodlett, M. (D)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,5,Bair Island Aquatic Center (BIAC),7:32.970,,"o'brien, B. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,6,Marin Rowing Association,7:38.286,,"jones, K. (C)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,7,Newport Aquatic Center,7:45.145,,"Duddy, E. (D)",,,,,,,,,
2018,32,,Womens Masters Club Champ Thalia Kelly Considine Cup,Final,8,Lincoln Park Boat Club,7:56.943,,"Cornish, S. (B)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final B,1,East Bay Rowing Club,6:47.674,,"Williams, P. (B)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final B,2,Marin Rowing Association,6:50.280,,"Clemmer, K. (D)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final B,3,Lake Union Crew,6:52.756,,"Weber, C. (B)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final B,4,Lincoln Park Boat Club,7:00.392,,"McDonald, S. (A)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final B,5,San Diego Rowing Club,7:13.988,,"Brunson, A. (B)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final B,6,Lake Casitas Rowing Association,7:24.883,,"Kirby, J. (F)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final B,7,Lake Las Vegas Rowing Club,7:29.549,,"Spinks, P. (C)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,1,Cambridge Boat Club,6:26.794,,"Hamlin, C. (F)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,2,Marin Rowing Association,6:35.539,,"Geluk, J. (E)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,3,Sammamish Rowing Association,6:37.403,,"Lynch, A. (C)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,4,Texas Rowing Center,6:43.805,,"Borchelt, S. (C)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,5,North Dakota Indoor Rowing Team,6:45.988,,"Gallagher, A. (C)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,6,S.A.C./Sacramento State Aquatic Center/Capital,7:05.061,,"Stroud, J. (F)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,7,Capital Rowing Club,7:06.336,,"Stedman, R. (D)",,,,,,,,,
2018,39,,Mens Masters Club Champ,Final,8,Sammamish Rowing Association,7:11.885,,"Roberts, A. (D)",,,,,,,,,
2018,6,,Womens Collegiate 4+ B entries Final Only,Final,1,The University of Oklahoma,7:47.291,,"Sloan, E.",,,,,,,,,
2018,6,,Womens Collegiate 4+ B entries Final Only,Final,2,UCLA Women's Rowing,7:56.015,,"Elder, H.",,,,,,,,,
2018,6,,Womens Collegiate 4+ B entries Final Only,Final,3,San Diego State University - Women,8:06.092,,"Tenenbaum, L.",,,,,,,,,
2018,6,,Womens Collegiate 4+ B entries Final Only,Final,4,University of Southern California - Women,8:13.398,,"Richardson, T.",,,,,,,,,
2018,6,,Womens Collegiate 4+ B entries Final Only,Final,5,Gonzaga University Crew,8:19.786,,"D'Aloia, G.",,,,,,,,,
2018,6,,Womens Collegiate 4+ B entries Final Only,Final,6,Kansas State University Womens Rowing,8:21.854,,"Hebbert, A.",,,,,,,,,
2018,7,,Womens Collegiate DII/DIII Club 4+,Final,1,University of Calgary Rowing Club A,8:04.940,,"Anderson, H.",,,,,,,,,
2018,7,,Womens Collegiate DII/DIII Club 4+,Final,2,"University of California, San Diego A",8:19.367,,"Tribelhorn, C.",,,,,,,,,
2018,7,,Womens Collegiate DII/DIII Club 4+,Final,3,Seattle Pacific University Crew A,8:33.922,,"Hutchinson, H.",,,,,,,,,
2018,7,,Womens Collegiate DII/DIII Club 4+,Final,4,"University of California, Davis Mens Crew A",8:39.836,,"Pedraza, V.",,,,,,,,,
2018,7,,Womens Collegiate DII/DIII Club 4+,Final,5,"University of California, San Diego B",9:09.302,,"Lehane, B.",,,,,,,,,
2018,10,,Womens DII/DIII/Club Novice,Final,1,"University of California, San Diego",7:44.070,,"Stark, M.",,,,,,,,,
2018,10,,Womens DII/DIII/Club Novice,Final,2,Orange Coast College,8:12.299,,"Guild, C.",,,,,,,,,
2018,10,,Womens DII/DIII/Club Novice,Final,3,University of California Berkeley Ltwt Rowing,8:19.765,,"Nguyen, A.",,,,,,,,,
2018,10,,Womens DII/DIII/Club Novice,Final,4,"University of California, Davis Mens Crew",8:43.716,,"Polston, E.",,,,,,,,,
2018,10,,Womens DII/DIII/Club Novice,Final,5,University of California - Santa Barbara,8:52.346,,"Schultz, A.",,,,,,,,,
2018,17,,Mens Collegiate Novice 8+ B Entries Final Only,Final,1,Orange Coast College,7:05.447,,"Homan, J.",,,,,,,,,
2018,17,,Mens Collegiate Novice 8+ B Entries Final Only,Final,2,University of California - Santa Barbara,7:24.802,,"Todd, J.",,,,,,,,,
2018,17,,Mens Collegiate Novice 8+ B Entries Final Only,Final,3,University of California Berkeley Ltwt Rowing,7:33.056,,"Willbrand, E.",,,,,,,,,
2018,17,,Mens Collegiate Novice 8+ B Entries Final Only,Final,0,"University of California, Davis Mens Crew",7:36.892,,"Dominguez, D.",,,,,,,,,
2018,13,,Mens Collegiate Ltwt Secretary of the Navy Cup**,Final,1,Temple University Rowing,6:19.222,,"A - Madden, T.",,,,,,,,,
2018,13,,Mens Collegiate Ltwt Secretary of the Navy Cup**,Final,2,Massachusetts Institute of Technology,6:22.126,,"A - Mount, L.",,,,,,,,,
2018,13,,Mens Collegiate Ltwt Secretary of the Navy Cup**,Final,3,University of Victoria Rowing Club,6:24.626,,"A - Hollands, E.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final B,1,Newport Aquatic Center,7:05.639,,"A - Bird, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final B,2,San Diego Rowing Club,7:12.359,,"A - Stipe, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final B,3,Sammamish Rowing Association,7:14.316,,"A - Surbeck, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final B,4,Connecticut Boat Club,7:20.078,,"A - Garrett, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final B,5,Pocock Rowing Center,7:20.469,,"A - Rasmussen, C.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final B,6,OKC Riversport,7:24.018,,"A - McMillan, Z.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final,1,Marin Rowing Association,6:53.905,,"A - Willner, H.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final,2,Saugatuck Rowing Club,6:55.390,,"A - McGinley, K.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final,3,"Oakland Strokes, Inc.",6:58.900,,"A - Miles, K.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final,4,Capital Crew,7:03.729,,"A - Chakrabarti, M.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final,5,Marina Aquatic Center Junior Rowing,7:09.486,,"A - Duckworth, J.",,,,,,,,,
2018,19,,Womens HS Varsity Gilman-Mulliken Cup,Final,6,Pacific Rowing Club,7:12.224,,"A - Bunuan, C.",,,,,,,,,
2018,24,,Mens HS Varsity,Final B,1,Saugatuck Rowing Club,6:28.407,,"A - cantor, M.",,,,,,,,,
2018,24,,Mens HS Varsity,Final B,2,Pacific Rowing Club,6:31.636,,"A - Hills, N.",,,,,,,,,
2018,24,,Mens HS Varsity,Final B,3,Marina Aquatic Center Junior Rowing,6:31.718,,"A - Evers, N.",,,,,,,,,
2018,24,,Mens HS Varsity,Final B,4,"Dallas United Crew, Inc.",6:33.552,,"A - Wang, A.",,,,,,,,,
2018,24,,Mens HS Varsity,Final B,5,San Diego Rowing Club,6:35.337,,"A - HANSON, S.",,,,,,,,,
2018,24,,Mens HS Varsity,Final B,6,Pocock Rowing Center,6:37.317,,"A - Schneider, F.",,,,,,,,,
2018,24,,Mens HS Varsity,Final,1,Newport Aquatic Center,6:08.016,,"A - Richter, B.",,,,,,,,,
2018,24,,Mens HS Varsity,Final,2,Capital Crew,6:10.091,,"A - Montoya, A.",,,,,,,,,
2018,24,,Mens HS Varsity,Final,3,"Oakland Strokes, Inc.",6:14.580,,"A - Hoite, K.",,,,,,,,,
2018,24,,Mens HS Varsity,Final,4,Sammamish Rowing Association,6:25.329,,"A - Pyke, J.",,,,,,,,,
2018,24,,Mens HS Varsity,Final,5,OKC Riversport,6:29.262,,"A - Tubb, C.",,,,,,,,,
2018,24,,Mens HS Varsity,Final,6,Marin Rowing Association,6:33.523,,"A - Mandossian, G.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final B,1,Norcal Crew,6:42.654,,"A - Lee, C.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final B,2,San Diego Rowing Club,6:45.288,,"A - Gray, H.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final B,3,North Bay Rowing Club,6:47.169,,"A - McDermott, P.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final B,4,"Dallas United Crew, Inc.",7:07.333,,"A - McNeill, D.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,1,Belen Jesuit Prep School,6:31.809,,"A - Rodriguez, J.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,2,Long Beach Junior Crew,6:36.381,,"A - Chakos, L.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,3,New Canaan High School Crew,6:39.545,,"A - Gregory, R.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,4,Newport Aquatic Center,6:41.064,,"B - White, H.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,5,"Oakland Strokes, Inc.",6:43.431,,"A - schade, M.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,6,Newport Sea Base Rowing,6:43.745,,"A - Royak, J.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,7,Marin Rowing Association,6:46.908,,"A - Henzl, E.",,,,,,,,,
2018,27,,Mens HS Ltwt Shimano Rowing Dynamics Cup,Final,8,Newport Aquatic Center,10:50.830,,"A - Ruiz, P.",,,,,,,,,
2018,23,,Womens HS Ltwt,Final,1,Marin Rowing Association,7:15.412,,"A - Goldman, A.",,,,,,,,,
2018,23,,Womens HS Ltwt,Final,2,Capital Crew,7:21.033,,"A - McManus, M.",,,,,,,,,
2018,23,,Womens HS Ltwt,Final,3,Newport Aquatic Center,7:23.318,,"A - Virtue, S.",,,,,,,,,
2018,23,,Womens HS Ltwt,Final,4,Newport Sea Base Rowing,7:33.335,,"A - Coon, M.",,,,,,,,,
2018,23,,Womens HS Ltwt,Final,5,Newport Aquatic Center,7:39.417,,"B - Ewanick, L.",,,,,,,,,
2018,23,,Womens HS Ltwt,Final,6,Long Beach Junior Crew,7:40.626,,"A - Moreno, I.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,1,Sammamish Rowing Association,7:24.791,,"A - Tu, J.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,2,Pacific Rowing Club,7:25.479,,"A - Doricko, I.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,3,OKC Riversport,7:30.179,,"A - Sherry, S.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,4,Norcal Crew,7:32.235,,"A - Loonam, E.",,,,,,,,,
